"Employee_ID";"Org_Name";"Country";"Org_Level";"Start_Date";"End_Date";"Org_Ref_ID"
120596,00;"Laura Cornaglia";"IT";1,00;1/8/2002 00:00:00;31/12/9999 00:00:00;20030104,00
120597,00;"Renato Tacchini";"IT";1,00;1/4/2002 00:00:00;31/12/9999 00:00:00;20030104,00
120598,00;"Mariateresa Davies";"IT";1,00;1/3/2002 00:00:00;31/12/9999 00:00:00;20030104,00
120599,00;"Giulia Buonocunto";"IT";1,00;1/1/1970 00:00:00;31/8/2002 00:00:00;20030104,00
120600,00;"Germano de Grossi";"IT";1,00;1/4/1974 00:00:00;31/12/9999 00:00:00;20030104,00
120601,00;"Paolo Mestitz";"IT";1,00;1/1/1970 00:00:00;31/5/1999 00:00:00;20030105,00
120602,00;"Maria Ruscello";"IT";1,00;1/4/1976 00:00:00;31/12/9999 00:00:00;20030105,00
120603,00;"Nicoletta Bandella";"IT";1,00;1/12/1977 00:00:00;31/12/9999 00:00:00;20030105,00
120604,00;"Esther Bolchini";"IT";1,00;1/7/1990 00:00:00;31/12/9999 00:00:00;20030105,00
120605,00;"Rosella Redigolo";"IT";1,00;1/1/1970 00:00:00;31/3/2002 00:00:00;20030105,00
120606,00;"Pina Cellamare";"IT";1,00;1/7/1979 00:00:00;31/12/9999 00:00:00;20030102,00
120607,00;"Vittorio Minihan";"IT";1,00;1/12/1980 00:00:00;31/8/2000 00:00:00;20030102,00
120608,00;"Giuseppe Franco Scoditti";"IT";1,00;1/6/1997 00:00:00;31/1/2000 00:00:00;20030102,00
120609,00;"Sabrina Corradetti";"IT";1,00;1/3/2002 00:00:00;31/12/9999 00:00:00;20030102,00
120610,00;"Agata Blundo";"IT";1,00;1/8/1999 00:00:00;31/12/9999 00:00:00;20030102,00
120611,00;"Giovanni Nitti";"IT";1,00;1/5/2002 00:00:00;31/12/9999 00:00:00;20030108,00
120612,00;"Dominique Bajetti";"IT";1,00;1/1/2003 00:00:00;31/12/9999 00:00:00;20030108,00
120613,00;"Claudio Pertotti";"IT";1,00;1/1/1970 00:00:00;30/9/2002 00:00:00;20030107,00
120614,00;"Elena Orlandini";"IT";1,00;1/3/1990 00:00:00;28/2/2002 00:00:00;20030107,00
120615,00;"Pierluigi Diversi";"IT";1,00;1/4/1984 00:00:00;31/12/9999 00:00:00;20030107,00
120616,00;"Gianpaolo Bonasso";"IT";1,00;1/10/2002 00:00:00;31/12/9999 00:00:00;20030107,00
120617,00;"Timothy-Lucie Ferracin";"IT";1,00;1/10/1980 00:00:00;31/1/2001 00:00:00;20030107,00
120618,00;"Nilla Patrizia Alquati";"IT";1,00;1/1/1973 00:00:00;31/12/9999 00:00:00;20030107,00
120619,00;"Eugenio Bottazzo";"IT";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;20030110,00
120620,00;"Giuseppe Dezzani";"IT";1,00;1/12/1973 00:00:00;31/12/9999 00:00:00;20030110,00
120621,00;"Piera Bvenigni";"IT";1,00;1/12/1978 00:00:00;31/12/9999 00:00:00;20030110,00
120622,00;"Gianluca Lo Bianco";"IT";1,00;1/6/1981 00:00:00;31/3/1999 00:00:00;20030110,00
120623,00;"Patrizia Moraschini";"IT";1,00;1/11/1984 00:00:00;31/12/9999 00:00:00;20030110,00
120624,00;"Umberto Salvagnin";"IT";1,00;1/9/2002 00:00:00;31/12/9999 00:00:00;20030110,00
120625,00;"Caterina Seghi";"IT";1,00;1/11/2002 00:00:00;31/12/9999 00:00:00;20030110,00
120626,00;"Odetta Sias";"IT";1,00;1/8/1974 00:00:00;31/12/9999 00:00:00;20030110,00
120627,00;"Maurizio Modeo";"IT";1,00;1/5/2002 00:00:00;31/12/9999 00:00:00;20030110,00
120628,00;"Maria Paola Borzini";"IT";1,00;1/2/2003 00:00:00;31/12/9999 00:00:00;20030110,00
120629,00;"Stefano Orabona";"IT";1,00;1/12/2000 00:00:00;31/12/9999 00:00:00;20030109,00
120630,00;"Francesco Malknecht";"IT";1,00;1/2/1987 00:00:00;31/12/9999 00:00:00;20030109,00
120631,00;"Bertilla Brambillasca";"IT";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;20030109,00
120632,00;"Giovanni Di Lernia";"IT";1,00;1/7/2002 00:00:00;1/1/2003 00:00:00;20030109,00
120633,00;"Luciano Laudani";"IT";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;20030112,00
120634,00;"Aprognano Lea";"IT";1,00;1/2/1986 00:00:00;31/12/9999 00:00:00;20030112,00
120635,00;"Cristina de Gisi";"IT";1,00;1/9/1995 00:00:00;31/12/9999 00:00:00;20030101,00
120636,00;"Alessandro Di Lernia";"IT";1,00;1/2/2003 00:00:00;1/8/2003 00:00:00;20030101,00
120637,00;"Maurizio d'Antona";"IT";1,00;1/4/2002 00:00:00;31/12/9999 00:00:00;20030101,00
120638,00;"Silvio Granzini";"IT";1,00;1/1/2003 00:00:00;31/12/9999 00:00:00;20030106,00
120639,00;"Marcella Gattico";"IT";1,00;1/9/1986 00:00:00;31/12/9999 00:00:00;20030106,00
120640,00;"Edoardo Capocasale";"IT";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;20030106,00
120641,00;"Roberto Zaffaroni";"IT";1,00;1/12/2002 00:00:00;31/3/2003 00:00:00;20030113,00
120642,00;"Alberto Andrea Kali";"IT";1,00;1/12/2002 00:00:00;31/12/2002 00:00:00;20030113,00
120643,00;"Jose' Luis Ingravalle";"IT";1,00;1/12/2002 00:00:00;31/5/2003 00:00:00;20030113,00
120644,00;"Paola Calcinati";"IT";1,00;1/12/2002 00:00:00;31/12/2002 00:00:00;20030113,00
120645,00;"Daniela Luisa Notargiacomo";"IT";1,00;1/12/2002 00:00:00;30/4/2003 00:00:00;20030113,00
120646,00;"Ante Bernardis";"IT";1,00;1/12/2002 00:00:00;31/3/2003 00:00:00;20030113,00
120647,00;"Cinzia Dalla Grisa";"IT";1,00;1/12/2002 00:00:00;31/1/2003 00:00:00;20030113,00
120648,00;"Fabio Cantiani";"IT";1,00;1/1/1999 00:00:00;30/6/1999 00:00:00;20030114,00
120649,00;"Antonella Carissimi";"IT";1,00;1/1/1999 00:00:00;30/6/1999 00:00:00;20030114,00
120650,00;"Antonietta Cardellini";"IT";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;20030103,00
120651,00;"Brunner Nossa";"IT";1,00;1/4/1997 00:00:00;31/12/9999 00:00:00;20030103,00
120652,00;"Giuseppe Giubbolini";"IT";1,00;1/11/2002 00:00:00;31/12/9999 00:00:00;20030103,00
120653,00;"Bruno Bruzzi";"IT";1,00;1/11/1981 00:00:00;31/12/9999 00:00:00;20040101,00
120654,00;"Francesca Crescenzio";"IT";1,00;1/11/1996 00:00:00;31/12/9999 00:00:00;20040101,00
120655,00;"Andreana Comacchio";"IT";1,00;1/12/1995 00:00:00;31/12/9999 00:00:00;20040101,00
120656,00;"Salley Amos";"US";1,00;1/3/1995 00:00:00;31/12/9999 00:00:00;21010101,00
120657,00;"Theresa Weisbarth";"US";1,00;1/11/1986 00:00:00;31/12/9999 00:00:00;21010101,00
120658,00;"Kenneth Kennedy";"US";1,00;1/2/1977 00:00:00;31/12/9999 00:00:00;21010101,00
120659,00;"Jay Havasy";"US";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;21010102,00
120660,00;"Robert Smith";"US";1,00;1/3/2001 00:00:00;31/12/9999 00:00:00;21010102,00
120661,00;"Cynthia Racine";"US";1,00;1/1/1980 00:00:00;30/6/1999 00:00:00;21010102,00
120662,00;"Lemonica Burroughs";"US";1,00;1/11/2002 00:00:00;31/12/9999 00:00:00;21010102,00
120663,00;"Anglar Kornblith";"US";1,00;1/3/1993 00:00:00;31/12/9999 00:00:00;21010103,00
120664,00;"Brock Senchak";"US";1,00;1/5/1971 00:00:00;31/12/9999 00:00:00;21010103,00
120665,00;"Jill Leacock";"US";1,00;1/3/1998 00:00:00;31/12/9999 00:00:00;21010201,00
120666,00;"John Onuscheck";"US";1,00;1/12/1987 00:00:00;30/4/2000 00:00:00;21010201,00
120667,00;"Edwin Droste";"US";1,00;1/2/2002 00:00:00;31/12/9999 00:00:00;21010201,00
120668,00;"Thyland Dolan";"US";1,00;1/12/1974 00:00:00;31/12/9999 00:00:00;21010202,00
120669,00;"Ronald Hill";"US";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;21010202,00
120670,00;"Odudu Zisek";"US";1,00;1/1/1970 00:00:00;31/12/1998 00:00:00;21020102,00
120671,00;"William Latty";"US";1,00;1/2/1979 00:00:00;31/12/9999 00:00:00;21020102,00
120672,00;"Verne Guscott";"AU";1,00;1/3/1988 00:00:00;31/12/9999 00:00:00;21020103,00
120673,00;"Pearl Santomaggio";"AU";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;21020103,00
120674,00;"Corinne Bourreau";"FR";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;21020104,00
120675,00;"Xavier Kergoat";"FR";1,00;1/5/2002 00:00:00;31/12/9999 00:00:00;21020104,00
120676,00;"Jean Marc Bouteille";"FR";1,00;1/11/1992 00:00:00;31/12/9999 00:00:00;21020104,00
120677,00;"Suad Sochacki";"US";1,00;1/2/1989 00:00:00;31/12/9999 00:00:00;21020101,00
120678,00;"Lucretta Octetree";"US";1,00;1/5/1974 00:00:00;31/8/1999 00:00:00;21020101,00
120679,00;"Chrisy Cutucache";"US";1,00;1/7/1998 00:00:00;31/12/9999 00:00:00;21020102,00
120680,00;"Raymondria Desaulniers";"US";1,00;1/5/1987 00:00:00;31/12/9999 00:00:00;21020102,00
120681,00;"Elery Tolbet";"US";1,00;1/4/2000 00:00:00;31/12/9999 00:00:00;21020102,00
120682,00;"Barbara Kennedy";"US";1,00;1/4/1992 00:00:00;31/12/9999 00:00:00;21020102,00
120683,00;"Deven Kochneff";"US";1,00;1/1/1970 00:00:00;28/2/1999 00:00:00;21020102,00
120684,00;"Suzon Woyach";"US";1,00;1/11/2002 00:00:00;31/12/9999 00:00:00;21020102,00
120685,00;"Anita Howard";"US";1,00;1/11/2002 00:00:00;31/12/9999 00:00:00;21020102,00
120686,00;"Berether Tucker";"US";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;21020102,00
120687,00;"Freda Dannin";"US";1,00;1/8/2000 00:00:00;31/1/2001 00:00:00;21020102,00
120688,00;"Lisa Carcaterra";"US";1,00;1/1/1970 00:00:00;31/8/1998 00:00:00;21020102,00
120689,00;"Katherine Pongor";"US";1,00;1/7/2002 00:00:00;31/12/9999 00:00:00;21020102,00
120690,00;"Taronda Langston";"US";1,00;1/12/2000 00:00:00;31/12/9999 00:00:00;21020102,00
120691,00;"Sek Habres";"AU";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;21020103,00
120692,00;"Rit Tregonning";"AU";1,00;1/4/1978 00:00:00;31/12/9999 00:00:00;21020103,00
120693,00;"Diaz Tellam";"AU";1,00;1/6/1975 00:00:00;31/12/9999 00:00:00;21020103,00
120694,00;"Sharon Leazer";"AU";1,00;1/4/2002 00:00:00;31/12/9999 00:00:00;21020103,00
120695,00;"Trent Moffat";"AU";1,00;1/7/1985 00:00:00;31/7/2002 00:00:00;21020103,00
120696,00;"Peter Pettolino";"AU";1,00;1/3/1970 00:00:00;31/3/2002 00:00:00;21020103,00
120697,00;"Madelaine Fouche";"AU";1,00;1/6/2002 00:00:00;31/12/9999 00:00:00;21020103,00
120698,00;"Geoff Kistanna";"AU";1,00;1/8/1972 00:00:00;28/2/2001 00:00:00;21020103,00
120699,00;"Pierre Dezafit";"FR";1,00;1/1/1995 00:00:00;31/12/9999 00:00:00;21020104,00
120700,00;"Farida Hamon";"FR";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;21020104,00
120701,00;"Nadege Michel";"FR";1,00;1/3/1999 00:00:00;31/12/9999 00:00:00;21020104,00
120702,00;"Damien Simon";"FR";1,00;1/11/1997 00:00:00;31/12/9999 00:00:00;21020104,00
120703,00;"Corinne Barens";"FR";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;21020104,00
120704,00;"Claude Millequant";"FR";1,00;1/12/1992 00:00:00;31/12/9999 00:00:00;21020104,00
120705,00;"Rodolphe Auge";"FR";1,00;1/4/1992 00:00:00;31/12/9999 00:00:00;21020104,00
120706,00;"Jean-Pail Lagier";"FR";1,00;1/5/1995 00:00:00;31/12/9999 00:00:00;21020104,00
120707,00;"Christine Rustenholz";"FR";1,00;1/5/1996 00:00:00;31/12/9999 00:00:00;21020104,00
120708,00;"Isabelle Spira";"FR";1,00;1/7/1982 00:00:00;31/12/9999 00:00:00;21020104,00
120709,00;"Remy Thomet";"FR";1,00;1/3/2002 00:00:00;31/12/9999 00:00:00;21020104,00
120710,00;"Timothy Baltzell";"US";1,00;1/1/1994 00:00:00;31/12/9999 00:00:00;22010101,00
120711,00;"Gloria Drew";"US";1,00;1/3/1990 00:00:00;31/12/9999 00:00:00;22010101,00
120712,00;"Elisabeth Motashaw";"US";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;22010201,00
120713,00;"Carston Campbell";"US";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;22010201,00
120714,00;"Robert Dinley";"US";1,00;1/9/1994 00:00:00;31/12/9999 00:00:00;22010202,00
120715,00;"Angelia Neal";"US";1,00;1/2/2001 00:00:00;31/12/9999 00:00:00;22010202,00
120716,00;"Kenneth Juif";"US";1,00;1/8/1989 00:00:00;31/12/9999 00:00:00;22010301,00
120717,00;"Jon Sleva";"US";1,00;1/8/1977 00:00:00;31/12/9999 00:00:00;22010301,00
120718,00;"Charles Hennington";"US";1,00;1/5/1986 00:00:00;31/12/9999 00:00:00;22010301,00
120719,00;"Roya Ridley";"US";1,00;1/2/1992 00:00:00;31/12/9999 00:00:00;22010401,00
120720,00;"John Spingola";"US";1,00;1/4/1988 00:00:00;31/12/9999 00:00:00;22010401,00
120721,00;"Dlutomi Knust";"US";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;22010401,00
120722,00;"Ishmar Sheffield";"US";1,00;1/10/1981 00:00:00;31/12/9999 00:00:00;22010401,00
120723,00;"Deanna Olsen";"US";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;22010401,00
120724,00;"Hampie Brown";"US";1,00;1/4/1988 00:00:00;31/12/9999 00:00:00;22010501,00
120725,00;"Robert Whitlock";"US";1,00;1/6/2000 00:00:00;31/12/2000 00:00:00;22010501,00
120726,00;"Lutezenia Obermeyer";"US";1,00;1/9/2002 00:00:00;31/12/9999 00:00:00;22010601,00
120727,00;"Donald Marples";"US";1,00;1/6/1982 00:00:00;31/12/9999 00:00:00;22010601,00
120728,00;"Kathryn Borge";"US";1,00;1/1/1978 00:00:00;31/12/9999 00:00:00;23010201,00
120729,00;"Kimberly Howell";"US";1,00;1/8/1996 00:00:00;31/12/1998 00:00:00;23010201,00
120730,00;"Woodson Burt";"US";1,00;1/10/1984 00:00:00;31/12/9999 00:00:00;23010201,00
120731,00;"Robert Lerew";"US";1,00;1/9/1979 00:00:00;31/12/9999 00:00:00;23010201,00
120732,00;"Kent Uenking";"US";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;23010301,00
120733,00;"Michael Bezinque";"US";1,00;1/11/1986 00:00:00;31/12/9999 00:00:00;23010301,00
120734,00;"Svein Saylor";"US";1,00;1/3/2002 00:00:00;31/12/9999 00:00:00;23010301,00
120735,00;"Brenda Bilobran";"US";1,00;1/5/1974 00:00:00;31/12/9999 00:00:00;23010101,00
120736,00;"Parie Kiemle";"US";1,00;1/10/1987 00:00:00;31/12/9999 00:00:00;23010101,00
120737,00;"Brenner Toner";"US";1,00;1/11/1984 00:00:00;31/12/9999 00:00:00;23010101,00
120738,00;"Huilun Swaiti";"US";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;23010401,00
120739,00;"Bryon Cooper";"US";1,00;1/5/2002 00:00:00;31/12/9999 00:00:00;23010401,00
120740,00;"Lisa Koonce";"US";1,00;1/1/1970 00:00:00;31/8/1999 00:00:00;23010401,00
120741,00;"Keisha Court";"US";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;23010401,00
120742,00;"Ronald Shewitz";"US";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;23010401,00
120743,00;"Chimena Harrison";"US";1,00;1/6/1993 00:00:00;31/12/9999 00:00:00;23010401,00
120744,00;"Alden Feigenbaum";"US";1,00;1/7/2000 00:00:00;30/10/2001 00:00:00;23010401,00
120745,00;"Barbara Harvill";"US";1,00;1/6/2002 00:00:00;31/12/9999 00:00:00;23010401,00
120746,00;"Kevie Kimmerle";"US";1,00;1/4/1998 00:00:00;31/12/9999 00:00:00;24010101,00
120747,00;"Zashia Farthing";"US";1,00;1/8/1991 00:00:00;31/12/9999 00:00:00;24010101,00
120748,00;"Nahliah Post";"US";1,00;1/3/1999 00:00:00;31/12/9999 00:00:00;24010102,00
120749,00;"Kevin Niemann";"US";1,00;1/10/1992 00:00:00;31/12/9999 00:00:00;24010102,00
120750,00;"Connie Woods";"US";1,00;1/2/1975 00:00:00;31/1/1998 00:00:00;24010201,00
120751,00;"Azavi0us Mea";"US";1,00;1/8/1984 00:00:00;31/12/9999 00:00:00;24010201,00
120752,00;"Pieter Slykhuis";"US";1,00;1/8/1971 00:00:00;30/4/1999 00:00:00;24010201,00
120753,00;"Ralph Ferrari";"US";1,00;1/8/1990 00:00:00;31/12/9999 00:00:00;24010201,00
120754,00;"John Atkins";"US";1,00;1/5/2002 00:00:00;31/12/9999 00:00:00;24010202,00
120755,00;"Elizabeth Thoits";"US";1,00;1/8/1979 00:00:00;31/12/9999 00:00:00;24010202,00
120756,00;"Wendy Asta";"US";1,00;1/7/1992 00:00:00;31/12/9999 00:00:00;24010203,00
120757,00;"Paul Knopfmacher";"US";1,00;1/1/1970 00:00:00;30/6/2000 00:00:00;24010203,00
120758,00;"Sal Voltz";"US";1,00;1/10/1988 00:00:00;31/12/9999 00:00:00;24010203,00
120759,00;"Nishan Apr";"US";1,00;1/1/1979 00:00:00;31/12/9999 00:00:00;24010301,00
120760,00;"Pamela Miller";"US";1,00;1/5/1989 00:00:00;31/12/9999 00:00:00;24010301,00
120761,00;"Tameaka Akinfolarin";"US";1,00;1/7/2002 00:00:00;31/12/9999 00:00:00;24010301,00
120762,00;"Marvin Leone";"US";1,00;1/3/2002 00:00:00;31/12/9999 00:00:00;24010301,00
120763,00;"Ramond Capps";"US";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;24020101,00
120764,00;"Steven Worton";"US";1,00;1/12/1998 00:00:00;31/12/9999 00:00:00;24020101,00
120765,00;"Nikeisha Kokoszka";"US";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;24020101,00
120766,00;"Janelle Kempster";"US";1,00;1/3/1997 00:00:00;31/12/9999 00:00:00;24020101,00
120767,00;"Legette Terricciano";"US";1,00;1/4/1983 00:00:00;31/12/9999 00:00:00;24020101,00
120768,00;"Roland Rayburn";"US";1,00;1/10/1977 00:00:00;30/11/1999 00:00:00;24020102,00
120769,00;"Abelino Lightbourne";"US";1,00;1/4/1992 00:00:00;31/12/9999 00:00:00;24020102,00
120770,00;"Julia Pascoe";"US";1,00;1/4/1983 00:00:00;30/4/1999 00:00:00;24020103,00
120771,00;"Wei  Xing Moore";"US";1,00;1/12/1972 00:00:00;31/12/9999 00:00:00;24020103,00
120772,00;"Erich Overdorff";"US";1,00;1/8/2002 00:00:00;31/12/9999 00:00:00;24030101,00
120773,00;"Entrisse Horne";"US";1,00;1/4/1977 00:00:00;31/12/9999 00:00:00;24030101,00
120774,00;"Sue El-Amin";"US";1,00;1/3/1998 00:00:00;31/10/2001 00:00:00;24030101,00
120775,00;"Tanya Thompson";"US";1,00;1/11/1992 00:00:00;31/12/9999 00:00:00;24030101,00
120776,00;"Ratna Silverthorne";"US";1,00;1/4/1997 00:00:00;31/12/9999 00:00:00;24030102,00
120777,00;"Kary Sacher";"US";1,00;1/5/1990 00:00:00;31/12/9999 00:00:00;24030102,00
120778,00;"Angela Gardner";"US";1,00;1/2/1980 00:00:00;31/12/9999 00:00:00;24030102,00
120779,00;"Jennifer Eggleston";"US";1,00;1/3/1993 00:00:00;31/12/9999 00:00:00;24030103,00
120780,00;"Kimberly Walcott";"US";1,00;1/10/1987 00:00:00;31/12/9999 00:00:00;24030103,00
120781,00;"Sarah Sitnik";"US";1,00;1/12/2000 00:00:00;31/12/2001 00:00:00;24030201,00
120782,00;"Rilma Sines";"US";1,00;1/6/1995 00:00:00;31/12/9999 00:00:00;24030201,00
120783,00;"Davis Karp";"US";1,00;1/1/1992 00:00:00;31/12/9999 00:00:00;24030201,00
120784,00;"Jennifer Pinol";"US";1,00;1/9/2000 00:00:00;31/12/9999 00:00:00;24030201,00
120785,00;"Damesha Donnell";"US";1,00;1/6/1989 00:00:00;31/12/9999 00:00:00;24030202,00
120786,00;"Chris-Anne Delafuente";"US";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;24030202,00
120787,00;"Carl Peachey";"US";1,00;1/1/1992 00:00:00;31/12/9999 00:00:00;24030202,00
120788,00;"Smitty Lisowe";"US";1,00;1/12/1990 00:00:00;31/12/9999 00:00:00;24030202,00
120789,00;"Julius Denhollem";"US";1,00;1/12/1978 00:00:00;31/5/1999 00:00:00;24030202,00
120790,00;"Tara O'Toole";"US";1,00;1/5/1991 00:00:00;31/12/9999 00:00:00;24040101,00
120791,00;"Richard Chiseloff";"US";1,00;1/10/1982 00:00:00;31/12/9999 00:00:00;24040101,00
120792,00;"Omeba Horne";"US";1,00;1/8/1993 00:00:00;31/12/9999 00:00:00;24040101,00
120793,00;"William Mamo";"US";1,00;1/6/1992 00:00:00;31/12/9999 00:00:00;24040101,00
120794,00;"Samantha Cross";"US";1,00;1/7/1999 00:00:00;31/12/9999 00:00:00;24040102,00
120795,00;"David Deacon";"US";1,00;1/8/1984 00:00:00;31/1/1999 00:00:00;24040102,00
120796,00;"Philip Kellis";"US";1,00;1/3/1979 00:00:00;31/12/9999 00:00:00;24040102,00
120797,00;"Sherrie Jones";"US";1,00;1/12/1973 00:00:00;31/12/9999 00:00:00;24040102,00
120798,00;"Elizabeth Ardskin";"US";1,00;1/1/1983 00:00:00;31/12/9999 00:00:00;24040201,00
120799,00;"Jeffery Stefandonovan";"US";1,00;1/11/1994 00:00:00;31/12/9999 00:00:00;24040201,00
120800,00;"Fred Benyami";"US";1,00;1/6/1993 00:00:00;31/1/1999 00:00:00;24040201,00
120801,00;"Kathryn Kennedy";"US";1,00;1/7/1995 00:00:00;31/12/9999 00:00:00;24040301,00
120802,00;"U'Vonda Parker";"US";1,00;1/1/1974 00:00:00;30/6/2000 00:00:00;24040301,00
120803,00;"Victor Droste";"US";1,00;1/1/1974 00:00:00;31/12/9999 00:00:00;24040301,00
120804,00;"Ahmed Zied";"US";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;24040302,00
120805,00;"Robert Walker";"US";1,00;1/4/1996 00:00:00;31/12/9999 00:00:00;24040302,00
120806,00;"Lorna Ousley";"US";1,00;1/2/1988 00:00:00;31/12/9999 00:00:00;24040302,00
120807,00;"Gerlinde Peppers";"US";1,00;1/1/1978 00:00:00;31/8/2000 00:00:00;24040302,00
120808,00;"Marcel Dupree";"US";1,00;1/6/1980 00:00:00;31/12/9999 00:00:00;24040401,00
120809,00;"Chiorene Marion";"US";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;24040401,00
120810,00;"Loyal Esguerra";"US";1,00;1/3/1976 00:00:00;31/12/9999 00:00:00;24040401,00
120811,00;"Dale Bergeron-Jeter";"US";1,00;1/7/1989 00:00:00;31/12/9999 00:00:00;24040501,00
120812,00;"Fauver Arruza";"US";1,00;1/8/1997 00:00:00;31/12/9999 00:00:00;24040501,00
120813,00;"John Heinsler";"US";1,00;1/1/1989 00:00:00;31/12/1999 00:00:00;24040501,00
120814,00;"Victor Scroggin";"US";1,00;1/9/1975 00:00:00;31/12/9999 00:00:00;24040501,00
120815,00;"Craig Honore";"US";1,00;1/4/2002 00:00:00;31/12/9999 00:00:00;24050101,00
120816,00;"Tessia Hart";"US";1,00;1/8/1989 00:00:00;31/12/9999 00:00:00;24050101,00
120817,00;"Carlos Sifre Vila";"ES";1,00;1/8/1977 00:00:00;31/12/9999 00:00:00;25010101,00
120818,00;"Horacio González Aguilera";"ES";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;25010101,00
120819,00;"María Martínez Martínez";"ES";1,00;1/4/2002 00:00:00;31/12/9999 00:00:00;25010102,00
120820,00;"Pablo Martínez";"ES";1,00;1/12/1992 00:00:00;31/12/9999 00:00:00;25010201,00
120821,00;"José María Montserrat";"ES";1,00;1/6/2002 00:00:00;31/12/9999 00:00:00;25010301,00
120822,00;"María Dolores García";"ES";1,00;1/9/2002 00:00:00;31/12/9999 00:00:00;25010301,00
120823,00;"Rafael Suárez de Peón Carbó";"ES";1,00;1/3/1995 00:00:00;31/12/9999 00:00:00;25010401,00
120824,00;"Jaime Esnaola Sukía";"ES";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;25010401,00
120825,00;"Jorge Azemar Santiago";"ES";1,00;1/6/1997 00:00:00;31/12/9999 00:00:00;25020101,00
120826,00;"Víctor Pérez Cimarro";"ES";1,00;1/8/2002 00:00:00;31/12/9999 00:00:00;25020102,00
120827,00;"Francisco Martínez Terol";"ES";1,00;1/3/1984 00:00:00;31/12/9999 00:00:00;25030111,00
120828,00;"Juan Cuellas";"ES";1,00;1/8/2002 00:00:00;31/12/9999 00:00:00;25030111,00
120829,00;"Juan Pablo Vilalta";"ES";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;25030111,00
120830,00;"Ignacio Álvarez Morales";"ES";1,00;1/9/1979 00:00:00;31/12/9999 00:00:00;25030111,00
120831,00;"Nicolás Carriles";"ES";1,00;1/6/2002 00:00:00;31/12/9999 00:00:00;25030104,00
120832,00;"Pilar Álvarez Sanz";"ES";1,00;1/9/1992 00:00:00;31/12/9999 00:00:00;25030104,00
120833,00;"Catalina Martínez de Irujo García";"ES";1,00;1/9/1993 00:00:00;31/12/9999 00:00:00;25030104,00
120834,00;"Lourdes Iriarte";"ES";1,00;1/7/2002 00:00:00;31/12/9999 00:00:00;25030105,00
120835,00;"María José López";"ES";1,00;1/5/1975 00:00:00;31/8/1999 00:00:00;25030105,00
120836,00;"Inés Niqui Salvat";"ES";1,00;1/7/1997 00:00:00;31/12/9999 00:00:00;25030105,00
120837,00;"José Rodríguez Mazquiarán";"ES";1,00;1/10/1989 00:00:00;31/12/9999 00:00:00;25030102,00
120838,00;"Ana Montalvo";"ES";1,00;1/11/1981 00:00:00;31/12/9999 00:00:00;25030102,00
120839,00;"Francisco Javier Sala López";"ES";1,00;1/1/1988 00:00:00;31/12/9999 00:00:00;25030102,00
120840,00;"Ismael Alonso Sanz";"ES";1,00;1/1/1970 00:00:00;31/12/9999 00:00:00;25030108,00
120841,00;"María Aránzazu Serrats";"ES";1,00;1/4/1979 00:00:00;30/4/1999 00:00:00;25030107,00
120842,00;"Miguel Ángel Laguna Hurtado";"ES";1,00;1/8/1974 00:00:00;31/12/9999 00:00:00;25030107,00
120843,00;"Gregorio Díez Martín";"ES";1,00;1/12/1994 00:00:00;31/12/9999 00:00:00;25030107,00
120844,00;"Luis Bautista";"ES";1,00;1/9/2001 00:00:00;31/12/9999 00:00:00;25030107,00
120845,00;"Alicia Sánchez-Manjavacas";"ES";1,00;1/10/1986 00:00:00;31/12/9999 00:00:00;25030107,00
120846,00;"Concepción Jiménez Castillo";"ES";1,00;1/5/1989 00:00:00;30/9/2000 00:00:00;25030107,00
120847,00;"María Ángeles Lacambra";"ES";1,00;1/1/1982 00:00:00;31/12/9999 00:00:00;25030107,00
